,symbol,funding_time,funding_rate
1483,BTCUSDT,2021-01-16 16:00:00,0.00068496
1484,BTCUSDT,2021-01-17 00:00:00,0.00033109
1485,BTCUSDT,2021-01-17 08:00:00,0.00030276
1486,BTCUSDT,2021-01-17 16:00:00,0.0001
1487,BTCUSDT,2021-01-18 00:00:00,0.00055375
1488,BTCUSDT,2021-01-18 08:00:00,0.00049321
1489,BTCUSDT,2021-01-18 16:00:00,0.0010355
1490,BTCUSDT,2021-01-19 00:00:00,0.0006167
1491,BTCUSDT,2021-01-19 08:00:00,0.0014009
1492,BTCUSDT,2021-01-19 16:00:00,0.00158467
1493,BTCUSDT,2021-01-20 00:00:00,0.00088178
1494,BTCUSDT,2021-01-20 08:00:00,0.00017967
1495,BTCUSDT,2021-01-20 16:00:00,0.00016482
1496,BTCUSDT,2021-01-21 00:00:00,0.00042078
1497,BTCUSDT,2021-01-21 08:00:00,0.00048357
1498,BTCUSDT,2021-01-21 16:00:00,0.00026589
1499,BTCUSDT,2021-01-22 00:00:00,0.0001
1500,BTCUSDT,2021-01-22 08:00:00,0.0001
1501,BTCUSDT,2021-01-22 16:00:00,0.0001
1502,BTCUSDT,2021-01-23 00:00:00,0.0001
1503,BTCUSDT,2021-01-23 08:00:00,0.00012182
1504,BTCUSDT,2021-01-23 16:00:00,0.0001
1505,BTCUSDT,2021-01-24 00:00:00,0.0001
1506,BTCUSDT,2021-01-24 08:00:00,0.00014368
1507,BTCUSDT,2021-01-24 16:00:00,0.00041388
1508,BTCUSDT,2021-01-25 00:00:00,0.0001
1509,BTCUSDT,2021-01-25 08:00:00,0.00052253
1510,BTCUSDT,2021-01-25 16:00:00,0.00042414
1511,BTCUSDT,2021-01-26 00:00:00,0.00013506
1512,BTCUSDT,2021-01-26 08:00:00,0.0001
1513,BTCUSDT,2021-01-26 16:00:00,0.0001
1514,BTCUSDT,2021-01-27 00:00:00,0.0001
1515,BTCUSDT,2021-01-27 08:00:00,0.0001
1516,BTCUSDT,2021-01-27 16:00:00,0.0001
1517,BTCUSDT,2021-01-28 00:00:00,0.0001
1518,BTCUSDT,2021-01-28 08:00:00,0.0001
1519,BTCUSDT,2021-01-28 16:00:00,0.00022262
1520,BTCUSDT,2021-01-29 00:00:00,0.0001
1521,BTCUSDT,2021-01-29 08:00:00,0.00064803
1522,BTCUSDT,2021-01-29 16:00:00,0.00166789
1523,BTCUSDT,2021-01-30 00:00:00,0.00039208
1524,BTCUSDT,2021-01-30 08:00:00,0.000332
1525,BTCUSDT,2021-01-30 16:00:00,0.00052428
1526,BTCUSDT,2021-01-31 00:00:00,0.00054944
1527,BTCUSDT,2021-01-31 08:00:00,0.00046117
1528,BTCUSDT,2021-01-31 16:00:00,0.00044234
1529,BTCUSDT,2021-02-01 00:00:00,0.00013932
1530,BTCUSDT,2021-02-01 08:00:00,0.00037561
1531,BTCUSDT,2021-02-01 16:00:00,0.00066848
1532,BTCUSDT,2021-02-02 00:00:00,0.00036787
1533,BTCUSDT,2021-02-02 08:00:00,0.00044278
1534,BTCUSDT,2021-02-02 16:00:00,0.00122181
1535,BTCUSDT,2021-02-03 00:00:00,0.00077297
1536,BTCUSDT,2021-02-03 08:00:00,0.00080805
1537,BTCUSDT,2021-02-03 16:00:00,0.00075287
1538,BTCUSDT,2021-02-04 00:00:00,0.00029063
1539,BTCUSDT,2021-02-04 08:00:00,0.00074286
1540,BTCUSDT,2021-02-04 16:00:00,0.00061936
1541,BTCUSDT,2021-02-05 00:00:00,0.00056635
1542,BTCUSDT,2021-02-05 08:00:00,0.00074838
1543,BTCUSDT,2021-02-05 16:00:00,0.00099154
1544,BTCUSDT,2021-02-06 00:00:00,0.00034782
1545,BTCUSDT,2021-02-06 08:00:00,0.00069827
1546,BTCUSDT,2021-02-06 16:00:00,0.00102371
1547,BTCUSDT,2021-02-07 00:00:00,0.00155546
1548,BTCUSDT,2021-02-07 08:00:00,0.00065121
1549,BTCUSDT,2021-02-07 16:00:00,0.00106206
1550,BTCUSDT,2021-02-08 00:00:00,0.00059267
1551,BTCUSDT,2021-02-08 08:00:00,0.00057887
1552,BTCUSDT,2021-02-08 16:00:00,0.00248993
1553,BTCUSDT,2021-02-09 00:00:00,0.00131125
1554,BTCUSDT,2021-02-09 08:00:00,0.00186573
1555,BTCUSDT,2021-02-09 16:00:00,0.00161159
1556,BTCUSDT,2021-02-10 00:00:00,0.00124313
1557,BTCUSDT,2021-02-10 08:00:00,0.0017535
1558,BTCUSDT,2021-02-10 16:00:00,0.00112397
1559,BTCUSDT,2021-02-11 00:00:00,0.00076742
1560,BTCUSDT,2021-02-11 08:00:00,0.0008307
1561,BTCUSDT,2021-02-11 16:00:00,0.0017411
1562,BTCUSDT,2021-02-12 00:00:00,0.00128772
1563,BTCUSDT,2021-02-12 08:00:00,0.0012563
1564,BTCUSDT,2021-02-12 16:00:00,0.00105533
1565,BTCUSDT,2021-02-13 00:00:00,0.00139999
1566,BTCUSDT,2021-02-13 08:00:00,0.00141609
1567,BTCUSDT,2021-02-13 16:00:00,0.00075946
1568,BTCUSDT,2021-02-14 00:00:00,0.00085048
1569,BTCUSDT,2021-02-14 08:00:00,0.00146185
1570,BTCUSDT,2021-02-14 16:00:00,0.00149489
1571,BTCUSDT,2021-02-15 00:00:00,0.0011786
1572,BTCUSDT,2021-02-15 08:00:00,0.00040617
1573,BTCUSDT,2021-02-15 16:00:00,0.00068133
1574,BTCUSDT,2021-02-16 00:00:00,0.000996
1575,BTCUSDT,2021-02-16 08:00:00,0.00123546
1576,BTCUSDT,2021-02-16 16:00:00,0.00141818
1577,BTCUSDT,2021-02-17 00:00:00,0.00104066
1578,BTCUSDT,2021-02-17 08:00:00,0.00093436
1579,BTCUSDT,2021-02-17 16:00:00,0.00147112
1580,BTCUSDT,2021-02-18 00:00:00,0.00132249
1581,BTCUSDT,2021-02-18 08:00:00,0.00154303
1582,BTCUSDT,2021-02-18 16:00:00,0.00125842
1583,BTCUSDT,2021-02-19 00:00:00,0.00091255
1584,BTCUSDT,2021-02-19 08:00:00,0.00084526
1585,BTCUSDT,2021-02-19 16:00:00,0.00128791
1586,BTCUSDT,2021-02-20 00:00:00,0.00156318
1587,BTCUSDT,2021-02-20 08:00:00,0.00116465
1588,BTCUSDT,2021-02-20 16:00:00,0.00122535
1589,BTCUSDT,2021-02-21 00:00:00,0.00100357
1590,BTCUSDT,2021-02-21 08:00:00,0.00099022
1591,BTCUSDT,2021-02-21 16:00:00,0.0012582
1592,BTCUSDT,2021-02-22 00:00:00,0.00117049
1593,BTCUSDT,2021-02-22 08:00:00,0.00091782
1594,BTCUSDT,2021-02-22 16:00:00,0.00077864
1595,BTCUSDT,2021-02-23 00:00:00,0.00024947
1596,BTCUSDT,2021-02-23 08:00:00,0.0002962
1597,BTCUSDT,2021-02-23 16:00:00,0.00013281
1598,BTCUSDT,2021-02-24 00:00:00,0.0001
1599,BTCUSDT,2021-02-24 08:00:00,0.00051791
1600,BTCUSDT,2021-02-24 16:00:00,0.00037289
1601,BTCUSDT,2021-02-25 00:00:00,0.00017706
1602,BTCUSDT,2021-02-25 08:00:00,0.00018247
1603,BTCUSDT,2021-02-25 16:00:00,0.00034053
1604,BTCUSDT,2021-02-26 00:00:00,0.0001
1605,BTCUSDT,2021-02-26 08:00:00,0.0001
1606,BTCUSDT,2021-02-26 16:00:00,0.0001
1607,BTCUSDT,2021-02-27 00:00:00,0.00030164
1608,BTCUSDT,2021-02-27 08:00:00,0.0004457
1609,BTCUSDT,2021-02-27 16:00:00,0.00010038
1610,BTCUSDT,2021-02-28 00:00:00,0.0001
1611,BTCUSDT,2021-02-28 08:00:00,0.0001
1612,BTCUSDT,2021-02-28 16:00:00,0.00037706
1613,BTCUSDT,2021-03-01 00:00:00,0.00016921
1614,BTCUSDT,2021-03-01 08:00:00,0.0001
1615,BTCUSDT,2021-03-01 16:00:00,0.0001
1616,BTCUSDT,2021-03-02 00:00:00,0.0001
1617,BTCUSDT,2021-03-02 08:00:00,0.0001
1618,BTCUSDT,2021-03-02 16:00:00,0.0001
1619,BTCUSDT,2021-03-03 00:00:00,0.0001
1620,BTCUSDT,2021-03-03 08:00:00,0.0001
1621,BTCUSDT,2021-03-03 16:00:00,0.00045078
1622,BTCUSDT,2021-03-04 00:00:00,0.0001
1623,BTCUSDT,2021-03-04 08:00:00,0.0001
1624,BTCUSDT,2021-03-04 16:00:00,0.0001
1625,BTCUSDT,2021-03-05 00:00:00,0.0001
1626,BTCUSDT,2021-03-05 08:00:00,0.0001
1627,BTCUSDT,2021-03-05 16:00:00,0.0001
1628,BTCUSDT,2021-03-06 00:00:00,0.0001
1629,BTCUSDT,2021-03-06 08:00:00,0.0001
1630,BTCUSDT,2021-03-06 16:00:00,0.0001
1631,BTCUSDT,2021-03-07 00:00:00,0.0001
1632,BTCUSDT,2021-03-07 08:00:00,0.0001
1633,BTCUSDT,2021-03-07 16:00:00,0.00017606
1634,BTCUSDT,2021-03-08 00:00:00,0.0001
1635,BTCUSDT,2021-03-08 08:00:00,0.0001
1636,BTCUSDT,2021-03-08 16:00:00,0.00024757
1637,BTCUSDT,2021-03-09 00:00:00,0.00072419
1638,BTCUSDT,2021-03-09 08:00:00,0.00041976
1639,BTCUSDT,2021-03-09 16:00:00,0.00057038
1640,BTCUSDT,2021-03-10 00:00:00,0.00024344
1641,BTCUSDT,2021-03-10 08:00:00,0.00048586
1642,BTCUSDT,2021-03-10 16:00:00,0.00056915
1643,BTCUSDT,2021-03-11 00:00:00,0.00095931
1644,BTCUSDT,2021-03-11 08:00:00,0.00099305
1645,BTCUSDT,2021-03-11 16:00:00,0.00085439
1646,BTCUSDT,2021-03-12 00:00:00,0.00102002
1647,BTCUSDT,2021-03-12 08:00:00,0.00067147
1648,BTCUSDT,2021-03-12 16:00:00,0.00051199
1649,BTCUSDT,2021-03-13 00:00:00,0.00047834
1650,BTCUSDT,2021-03-13 08:00:00,0.00060567
1651,BTCUSDT,2021-03-13 16:00:00,0.00057114
1652,BTCUSDT,2021-03-14 00:00:00,0.00081828
1653,BTCUSDT,2021-03-14 08:00:00,0.00084593
1654,BTCUSDT,2021-03-14 16:00:00,0.00115069
1655,BTCUSDT,2021-03-15 00:00:00,0.0008201
1656,BTCUSDT,2021-03-15 08:00:00,0.0010521
1657,BTCUSDT,2021-03-15 16:00:00,0.00015776
1658,BTCUSDT,2021-03-16 00:00:00,0.00022573
1659,BTCUSDT,2021-03-16 08:00:00,0.00035862
1660,BTCUSDT,2021-03-16 16:00:00,0.00040673
1661,BTCUSDT,2021-03-17 00:00:00,0.00035367
1662,BTCUSDT,2021-03-17 08:00:00,0.00019234
1663,BTCUSDT,2021-03-17 16:00:00,0.00024575
1664,BTCUSDT,2021-03-18 00:00:00,0.00030265
1665,BTCUSDT,2021-03-18 08:00:00,0.00029259
1666,BTCUSDT,2021-03-18 16:00:00,0.00032547
1667,BTCUSDT,2021-03-19 00:00:00,0.00032006
1668,BTCUSDT,2021-03-19 08:00:00,0.00012887
1669,BTCUSDT,2021-03-19 16:00:00,0.0003326
1670,BTCUSDT,2021-03-20 00:00:00,0.0004928
1671,BTCUSDT,2021-03-20 08:00:00,0.00044452
1672,BTCUSDT,2021-03-20 16:00:00,0.00048936
1673,BTCUSDT,2021-03-21 00:00:00,0.00031366
1674,BTCUSDT,2021-03-21 08:00:00,0.00042375
1675,BTCUSDT,2021-03-21 16:00:00,0.0001
1676,BTCUSDT,2021-03-22 00:00:00,0.00051919
1677,BTCUSDT,2021-03-22 08:00:00,0.00045562
1678,BTCUSDT,2021-03-22 16:00:00,0.00048977
1679,BTCUSDT,2021-03-23 00:00:00,0.0002421
1680,BTCUSDT,2021-03-23 08:00:00,0.00026619
1681,BTCUSDT,2021-03-23 16:00:00,0.00042245
1682,BTCUSDT,2021-03-24 00:00:00,0.00053454
1683,BTCUSDT,2021-03-24 08:00:00,0.00016567
1684,BTCUSDT,2021-03-24 16:00:00,0.00026422
1685,BTCUSDT,2021-03-25 00:00:00,0.00011828
1686,BTCUSDT,2021-03-25 08:00:00,0.0001
1687,BTCUSDT,2021-03-25 16:00:00,0.0001
1688,BTCUSDT,2021-03-26 00:00:00,0.00016
1689,BTCUSDT,2021-03-26 08:00:00,0.0001
1690,BTCUSDT,2021-03-26 16:00:00,0.0001
1691,BTCUSDT,2021-03-27 00:00:00,0.0001
1692,BTCUSDT,2021-03-27 08:00:00,0.0001
1693,BTCUSDT,2021-03-27 16:00:00,0.0001
1694,BTCUSDT,2021-03-28 00:00:00,0.0001
1695,BTCUSDT,2021-03-28 08:00:00,0.0001
1696,BTCUSDT,2021-03-28 16:00:00,0.0001
1697,BTCUSDT,2021-03-29 00:00:00,0.0001
1698,BTCUSDT,2021-03-29 08:00:00,0.0001
1699,BTCUSDT,2021-03-29 16:00:00,0.00018171
1700,BTCUSDT,2021-03-30 00:00:00,0.00032026
1701,BTCUSDT,2021-03-30 08:00:00,0.00027258
1702,BTCUSDT,2021-03-30 16:00:00,0.00083501
1703,BTCUSDT,2021-03-31 00:00:00,0.00080754
1704,BTCUSDT,2021-03-31 08:00:00,0.00070889
1705,BTCUSDT,2021-03-31 16:00:00,0.00058414
1706,BTCUSDT,2021-04-01 00:00:00,0.00109277
1707,BTCUSDT,2021-04-01 08:00:00,0.00095247
1708,BTCUSDT,2021-04-01 16:00:00,0.00051932
1709,BTCUSDT,2021-04-02 00:00:00,0.00071058
1710,BTCUSDT,2021-04-02 08:00:00,0.00106221
1711,BTCUSDT,2021-04-02 16:00:00,0.0010197
1712,BTCUSDT,2021-04-03 00:00:00,0.00063267
1713,BTCUSDT,2021-04-03 08:00:00,0.00107843
1714,BTCUSDT,2021-04-03 16:00:00,0.00101313
1715,BTCUSDT,2021-04-04 00:00:00,0.0005209
1716,BTCUSDT,2021-04-04 08:00:00,0.00048495
1717,BTCUSDT,2021-04-04 16:00:00,0.00026521
1718,BTCUSDT,2021-04-05 00:00:00,0.00039464
1719,BTCUSDT,2021-04-05 08:00:00,0.00043217
1720,BTCUSDT,2021-04-05 16:00:00,0.00037409
1721,BTCUSDT,2021-04-06 00:00:00,0.00097189
1722,BTCUSDT,2021-04-06 08:00:00,0.00057776
1723,BTCUSDT,2021-04-06 16:00:00,0.00083736
1724,BTCUSDT,2021-04-07 00:00:00,0.00057609
1725,BTCUSDT,2021-04-07 08:00:00,0.00053749
1726,BTCUSDT,2021-04-07 16:00:00,0.0005366
1727,BTCUSDT,2021-04-08 00:00:00,0.00040784
1728,BTCUSDT,2021-04-08 08:00:00,0.00024943
1729,BTCUSDT,2021-04-08 16:00:00,0.00026225
1730,BTCUSDT,2021-04-09 00:00:00,0.00019611
1731,BTCUSDT,2021-04-09 08:00:00,0.00026301
1732,BTCUSDT,2021-04-09 16:00:00,0.00021785
1733,BTCUSDT,2021-04-10 00:00:00,0.00012959
1734,BTCUSDT,2021-04-10 08:00:00,0.00148624
1735,BTCUSDT,2021-04-10 16:00:00,0.00119652
1736,BTCUSDT,2021-04-11 00:00:00,0.00086735
1737,BTCUSDT,2021-04-11 08:00:00,0.00099427
1738,BTCUSDT,2021-04-11 16:00:00,0.00105998
1739,BTCUSDT,2021-04-12 00:00:00,0.00093793
1740,BTCUSDT,2021-04-12 08:00:00,0.00106358
1741,BTCUSDT,2021-04-12 16:00:00,0.00094343
1742,BTCUSDT,2021-04-13 00:00:00,0.00084072
1743,BTCUSDT,2021-04-13 08:00:00,0.00089928
1744,BTCUSDT,2021-04-13 16:00:00,0.0012267
1745,BTCUSDT,2021-04-14 00:00:00,0.00090508
1746,BTCUSDT,2021-04-14 08:00:00,0.00108567
1747,BTCUSDT,2021-04-14 16:00:00,0.00104786
1748,BTCUSDT,2021-04-15 00:00:00,0.00076335
1749,BTCUSDT,2021-04-15 08:00:00,0.00082082
1750,BTCUSDT,2021-04-15 16:00:00,0.00110324
1751,BTCUSDT,2021-04-16 00:00:00,0.00109647
1752,BTCUSDT,2021-04-16 08:00:00,0.00120022
1753,BTCUSDT,2021-04-16 16:00:00,0.00115519
1754,BTCUSDT,2021-04-17 00:00:00,0.00054906
1755,BTCUSDT,2021-04-17 08:00:00,0.00054007
1756,BTCUSDT,2021-04-17 16:00:00,0.00087572
1757,BTCUSDT,2021-04-18 00:00:00,0.00081624
1758,BTCUSDT,2021-04-18 08:00:00,0.00058448
1759,BTCUSDT,2021-04-18 16:00:00,0.0001
1760,BTCUSDT,2021-04-19 00:00:00,0.0001
1761,BTCUSDT,2021-04-19 08:00:00,0.0001
1762,BTCUSDT,2021-04-19 16:00:00,0.0001
1763,BTCUSDT,2021-04-20 00:00:00,0.0001
1764,BTCUSDT,2021-04-20 08:00:00,0.0001
1765,BTCUSDT,2021-04-20 16:00:00,0.0001
1766,BTCUSDT,2021-04-21 00:00:00,0.0001
1767,BTCUSDT,2021-04-21 08:00:00,0.0001
1768,BTCUSDT,2021-04-21 16:00:00,0.0001
1769,BTCUSDT,2021-04-22 00:00:00,0.0001
1770,BTCUSDT,2021-04-22 08:00:00,0.0001
1771,BTCUSDT,2021-04-22 16:00:00,0.0001
1772,BTCUSDT,2021-04-23 00:00:00,0.0001
1773,BTCUSDT,2021-04-23 08:00:00,0.00047618
1774,BTCUSDT,2021-04-23 16:00:00,0.0001
1775,BTCUSDT,2021-04-24 00:00:00,0.0001
1776,BTCUSDT,2021-04-24 08:00:00,0.00027672
1777,BTCUSDT,2021-04-24 16:00:00,0.0001676
1778,BTCUSDT,2021-04-25 00:00:00,0.000217
1779,BTCUSDT,2021-04-25 08:00:00,0.00038558
1780,BTCUSDT,2021-04-25 16:00:00,0.0001
1781,BTCUSDT,2021-04-26 00:00:00,0.0001
1782,BTCUSDT,2021-04-26 08:00:00,0.0001
1783,BTCUSDT,2021-04-26 16:00:00,0.0001
1784,BTCUSDT,2021-04-27 00:00:00,0.0001
1785,BTCUSDT,2021-04-27 08:00:00,0.0001
1786,BTCUSDT,2021-04-27 16:00:00,0.0001
1787,BTCUSDT,2021-04-28 00:00:00,0.0001
1788,BTCUSDT,2021-04-28 08:00:00,0.0001
1789,BTCUSDT,2021-04-28 16:00:00,0.0001
1790,BTCUSDT,2021-04-29 00:00:00,0.0001
1791,BTCUSDT,2021-04-29 08:00:00,0.0001
1792,BTCUSDT,2021-04-29 16:00:00,0.0001
1793,BTCUSDT,2021-04-30 00:00:00,0.0001
1794,BTCUSDT,2021-04-30 08:00:00,0.0001
1795,BTCUSDT,2021-04-30 16:00:00,0.0001
1796,BTCUSDT,2021-05-01 00:00:00,0.00011209
1797,BTCUSDT,2021-05-01 08:00:00,0.0001
1798,BTCUSDT,2021-05-01 16:00:00,0.00032496
1799,BTCUSDT,2021-05-02 00:00:00,0.00015819
1800,BTCUSDT,2021-05-02 08:00:00,0.00045285
1801,BTCUSDT,2021-05-02 16:00:00,0.00045283
1802,BTCUSDT,2021-05-03 00:00:00,0.00040313
1803,BTCUSDT,2021-05-03 08:00:00,0.00036188
1804,BTCUSDT,2021-05-03 16:00:00,0.00067307
1805,BTCUSDT,2021-05-04 00:00:00,0.00050959
1806,BTCUSDT,2021-05-04 08:00:00,0.00012186
1807,BTCUSDT,2021-05-04 16:00:00,0.00066426
1808,BTCUSDT,2021-05-05 00:00:00,0.00044701
1809,BTCUSDT,2021-05-05 08:00:00,0.00042458
1810,BTCUSDT,2021-05-05 16:00:00,0.00011734
1811,BTCUSDT,2021-05-06 00:00:00,0.00076121
1812,BTCUSDT,2021-05-06 08:00:00,0.00059968
1813,BTCUSDT,2021-05-06 16:00:00,0.0009352
1814,BTCUSDT,2021-05-07 00:00:00,0.00044645
1815,BTCUSDT,2021-05-07 08:00:00,0.00053313
1816,BTCUSDT,2021-05-07 16:00:00,0.00017144
1817,BTCUSDT,2021-05-08 00:00:00,0.0005937
1818,BTCUSDT,2021-05-08 08:00:00,0.00046279
1819,BTCUSDT,2021-05-08 16:00:00,0.00046426
1820,BTCUSDT,2021-05-09 00:00:00,0.00048942
1821,BTCUSDT,2021-05-09 08:00:00,0.00043845
1822,BTCUSDT,2021-05-09 16:00:00,0.00063864
1823,BTCUSDT,2021-05-10 00:00:00,0.00033531
1824,BTCUSDT,2021-05-10 08:00:00,0.00090258
1825,BTCUSDT,2021-05-10 16:00:00,0.00098653
1826,BTCUSDT,2021-05-11 00:00:00,0.00039557
1827,BTCUSDT,2021-05-11 08:00:00,0.00050874
1828,BTCUSDT,2021-05-11 16:00:00,0.00025625
1829,BTCUSDT,2021-05-12 00:00:00,0.00016659
1830,BTCUSDT,2021-05-12 08:00:00,0.00033736
1831,BTCUSDT,2021-05-12 16:00:00,0.00039761
1832,BTCUSDT,2021-05-13 00:00:00,0.00011638
1833,BTCUSDT,2021-05-13 08:00:00,0.0001
1834,BTCUSDT,2021-05-13 16:00:00,0.00022863
1835,BTCUSDT,2021-05-14 00:00:00,0.0004004
1836,BTCUSDT,2021-05-14 08:00:00,0.00035219
1837,BTCUSDT,2021-05-14 16:00:00,0.00015069
1838,BTCUSDT,2021-05-15 00:00:00,0.0001
1839,BTCUSDT,2021-05-15 08:00:00,0.00010123
1840,BTCUSDT,2021-05-15 16:00:00,0.00020153
1841,BTCUSDT,2021-05-16 00:00:00,0.00040248
1842,BTCUSDT,2021-05-16 08:00:00,0.00016682
1843,BTCUSDT,2021-05-16 16:00:00,0.00036196
1844,BTCUSDT,2021-05-17 00:00:00,0.0001
1845,BTCUSDT,2021-05-17 08:00:00,0.00063989
1846,BTCUSDT,2021-05-17 16:00:00,0.00059294
1847,BTCUSDT,2021-05-18 00:00:00,0.00054643
1848,BTCUSDT,2021-05-18 08:00:00,0.00014723
1849,BTCUSDT,2021-05-18 16:00:00,0.00021809
1850,BTCUSDT,2021-05-19 00:00:00,0.0001
1851,BTCUSDT,2021-05-19 08:00:00,0.00035813
1852,BTCUSDT,2021-05-19 16:00:00,-0.00089697
1853,BTCUSDT,2021-05-20 00:00:00,0.0001
1854,BTCUSDT,2021-05-20 08:00:00,0.0001
1855,BTCUSDT,2021-05-20 16:00:00,0.0001
1856,BTCUSDT,2021-05-21 00:00:00,0.0001
1857,BTCUSDT,2021-05-21 08:00:00,-1.001e-05
1858,BTCUSDT,2021-05-21 16:00:00,7.546e-05
1859,BTCUSDT,2021-05-22 00:00:00,-0.00024448
1860,BTCUSDT,2021-05-22 08:00:00,0.0001
1861,BTCUSDT,2021-05-22 16:00:00,0.0001
1862,BTCUSDT,2021-05-23 00:00:00,-5.011e-05
1863,BTCUSDT,2021-05-23 08:00:00,-1.059e-05
1864,BTCUSDT,2021-05-23 16:00:00,4.696e-05
1865,BTCUSDT,2021-05-24 00:00:00,-8.534e-05
1866,BTCUSDT,2021-05-24 08:00:00,-9.905e-05
1867,BTCUSDT,2021-05-24 16:00:00,2.089e-05
1868,BTCUSDT,2021-05-25 00:00:00,0.0001
1869,BTCUSDT,2021-05-25 08:00:00,0.0001
1870,BTCUSDT,2021-05-25 16:00:00,0.0001
1871,BTCUSDT,2021-05-26 00:00:00,0.0001
1872,BTCUSDT,2021-05-26 08:00:00,0.0001
1873,BTCUSDT,2021-05-26 16:00:00,0.0001
1874,BTCUSDT,2021-05-27 00:00:00,0.0001
1875,BTCUSDT,2021-05-27 08:00:00,0.0001
1876,BTCUSDT,2021-05-27 16:00:00,0.0001
1877,BTCUSDT,2021-05-28 00:00:00,0.0001
1878,BTCUSDT,2021-05-28 08:00:00,0.0001
1879,BTCUSDT,2021-05-28 16:00:00,0.0001
1880,BTCUSDT,2021-05-29 00:00:00,0.0001
1881,BTCUSDT,2021-05-29 08:00:00,0.0001
1882,BTCUSDT,2021-05-29 16:00:00,0.00010375
1883,BTCUSDT,2021-05-30 00:00:00,0.0001
1884,BTCUSDT,2021-05-30 08:00:00,0.0001
1885,BTCUSDT,2021-05-30 16:00:00,0.0001
1886,BTCUSDT,2021-05-31 00:00:00,0.0001
1887,BTCUSDT,2021-05-31 08:00:00,0.0001
1888,BTCUSDT,2021-05-31 16:00:00,0.0001
1889,BTCUSDT,2021-06-01 00:00:00,0.0001
1890,BTCUSDT,2021-06-01 08:00:00,0.0001
1891,BTCUSDT,2021-06-01 16:00:00,0.0001
1892,BTCUSDT,2021-06-02 00:00:00,0.0001
1893,BTCUSDT,2021-06-02 08:00:00,0.0001
1894,BTCUSDT,2021-06-02 16:00:00,0.0001
1895,BTCUSDT,2021-06-03 00:00:00,0.0001
1896,BTCUSDT,2021-06-03 08:00:00,0.0001
1897,BTCUSDT,2021-06-03 16:00:00,0.0001
1898,BTCUSDT,2021-06-04 00:00:00,0.0001
1899,BTCUSDT,2021-06-04 08:00:00,0.00020566
1900,BTCUSDT,2021-06-04 16:00:00,0.0001
1901,BTCUSDT,2021-06-05 00:00:00,0.0001
1902,BTCUSDT,2021-06-05 08:00:00,0.0001
1903,BTCUSDT,2021-06-05 16:00:00,0.0001
1904,BTCUSDT,2021-06-06 00:00:00,0.0001
1905,BTCUSDT,2021-06-06 08:00:00,0.0001
1906,BTCUSDT,2021-06-06 16:00:00,0.0001
1907,BTCUSDT,2021-06-07 00:00:00,0.0001
1908,BTCUSDT,2021-06-07 08:00:00,0.0001
1909,BTCUSDT,2021-06-07 16:00:00,0.0001
1910,BTCUSDT,2021-06-08 00:00:00,0.0001
1911,BTCUSDT,2021-06-08 08:00:00,1.015e-05
1912,BTCUSDT,2021-06-08 16:00:00,0.0001
1913,BTCUSDT,2021-06-09 00:00:00,0.0001
1914,BTCUSDT,2021-06-09 08:00:00,-5.397e-05
1915,BTCUSDT,2021-06-09 16:00:00,-0.00014842
1916,BTCUSDT,2021-06-10 00:00:00,-0.00016793
1917,BTCUSDT,2021-06-10 08:00:00,6.027e-05
1918,BTCUSDT,2021-06-10 16:00:00,0.0001
1919,BTCUSDT,2021-06-11 00:00:00,0.0001
1920,BTCUSDT,2021-06-11 08:00:00,2.612e-05
1921,BTCUSDT,2021-06-11 16:00:00,4.776e-05
1922,BTCUSDT,2021-06-12 00:00:00,-7.78e-05
1923,BTCUSDT,2021-06-12 08:00:00,0.0001
1924,BTCUSDT,2021-06-12 16:00:00,-8.14e-06
1925,BTCUSDT,2021-06-13 00:00:00,9.64e-05
1926,BTCUSDT,2021-06-13 08:00:00,2.852e-05
1927,BTCUSDT,2021-06-13 16:00:00,-6.559e-05
1928,BTCUSDT,2021-06-14 00:00:00,0.0001
1929,BTCUSDT,2021-06-14 08:00:00,0.0001
1930,BTCUSDT,2021-06-14 16:00:00,-3.144e-05
1931,BTCUSDT,2021-06-15 00:00:00,8.002e-05
1932,BTCUSDT,2021-06-15 08:00:00,0.0001
1933,BTCUSDT,2021-06-15 16:00:00,0.0001
1934,BTCUSDT,2021-06-16 00:00:00,0.0001
1935,BTCUSDT,2021-06-16 08:00:00,0.0001
1936,BTCUSDT,2021-06-16 16:00:00,0.0001
1937,BTCUSDT,2021-06-17 00:00:00,0.0001
1938,BTCUSDT,2021-06-17 08:00:00,0.0001
1939,BTCUSDT,2021-06-17 16:00:00,0.0001
1940,BTCUSDT,2021-06-18 00:00:00,5.342e-05
1941,BTCUSDT,2021-06-18 08:00:00,3.45e-06
1942,BTCUSDT,2021-06-18 16:00:00,0.0001
1943,BTCUSDT,2021-06-19 00:00:00,-5.205e-05
1944,BTCUSDT,2021-06-19 08:00:00,-9.441e-05
1945,BTCUSDT,2021-06-19 16:00:00,7.475e-05
1946,BTCUSDT,2021-06-20 00:00:00,0.0001
1947,BTCUSDT,2021-06-20 08:00:00,0.0001
1948,BTCUSDT,2021-06-20 16:00:00,-0.00018437
1949,BTCUSDT,2021-06-21 00:00:00,-1.617e-05
1950,BTCUSDT,2021-06-21 08:00:00,0.0001
1951,BTCUSDT,2021-06-21 16:00:00,-0.00019854
1952,BTCUSDT,2021-06-22 00:00:00,7.947e-05
