symbol,fundingTime,fundingRate,markPrice
BTCUSDT,2021-03-30 16:00:00.001,0.00083501,
BTCUSDT,2021-03-31 00:00:00.000,0.00080754,
BTCUSDT,2021-03-31 08:00:00.000,0.00070889,
BTCUSDT,2021-03-31 16:00:00.000,0.00058414,
BTCUSDT,2021-04-01 00:00:00.025,0.00109277,
BTCUSDT,2021-04-01 08:00:00.011,0.00095247,
BTCUSDT,2021-04-01 16:00:00.004,0.00051932,
BTCUSDT,2021-04-02 00:00:00.000,0.00071058,
BTCUSDT,2021-04-02 08:00:00.000,0.00106221,
BTCUSDT,2021-04-02 16:00:00.000,0.00101970,
BTCUSDT,2021-04-03 00:00:00.003,0.00063267,
BTCUSDT,2021-04-03 08:00:00.000,0.00107843,
BTCUSDT,2021-04-03 16:00:00.000,0.00101313,
BTCUSDT,2021-04-04 00:00:00.000,0.00052090,
BTCUSDT,2021-04-04 08:00:00.000,0.00048495,
BTCUSDT,2021-04-04 16:00:00.016,0.00026521,
BTCUSDT,2021-04-05 00:00:00.000,0.00039464,
BTCUSDT,2021-04-05 08:00:00.001,0.00043217,
BTCUSDT,2021-04-05 16:00:00.001,0.00037409,
BTCUSDT,2021-04-06 00:00:00.010,0.00097189,
BTCUSDT,2021-04-06 08:00:00.000,0.00057776,
BTCUSDT,2021-04-06 16:00:00.003,0.00083736,
BTCUSDT,2021-04-07 00:00:00.000,0.00057609,
BTCUSDT,2021-04-07 08:00:00.006,0.00053749,
BTCUSDT,2021-04-07 16:00:00.004,0.00053660,
BTCUSDT,2021-04-08 00:00:00.013,0.00040784,
BTCUSDT,2021-04-08 08:00:00.003,0.00024943,
BTCUSDT,2021-04-08 16:00:00.005,0.00026225,
BTCUSDT,2021-04-09 00:00:00.000,0.00019611,
BTCUSDT,2021-04-09 08:00:00.004,0.00026301,
BTCUSDT,2021-04-09 16:00:00.004,0.00021785,
BTCUSDT,2021-04-10 00:00:00.011,0.00012959,
BTCUSDT,2021-04-10 08:00:00.005,0.00148624,
BTCUSDT,2021-04-10 16:00:00.000,0.00119652,
BTCUSDT,2021-04-11 00:00:00.004,0.00086735,
BTCUSDT,2021-04-11 08:00:00.000,0.00099427,
BTCUSDT,2021-04-11 16:00:00.000,0.00105998,
BTCUSDT,2021-04-12 00:00:00.001,0.00093793,
BTCUSDT,2021-04-12 08:00:00.001,0.00106358,
BTCUSDT,2021-04-12 16:00:00.008,0.00094343,
BTCUSDT,2021-04-13 00:00:00.003,0.00084072,
BTCUSDT,2021-04-13 08:00:00.008,0.00089928,
BTCUSDT,2021-04-13 16:00:00.008,0.00122670,
BTCUSDT,2021-04-14 00:00:00.008,0.00090508,
BTCUSDT,2021-04-14 08:00:00.000,0.00108567,
BTCUSDT,2021-04-14 16:00:00.012,0.00104786,
BTCUSDT,2021-04-15 00:00:00.006,0.00076335,
BTCUSDT,2021-04-15 08:00:00.000,0.00082082,
BTCUSDT,2021-04-15 16:00:00.008,0.00110324,
BTCUSDT,2021-04-16 00:00:00.008,0.00109647,
BTCUSDT,2021-04-16 08:00:00.000,0.00120022,
BTCUSDT,2021-04-16 16:00:00.002,0.00115519,
BTCUSDT,2021-04-17 00:00:00.008,0.00054906,
BTCUSDT,2021-04-17 08:00:00.000,0.00054007,
BTCUSDT,2021-04-17 16:00:00.001,0.00087572,
BTCUSDT,2021-04-18 00:00:00.006,0.00081624,
BTCUSDT,2021-04-18 08:00:00.004,0.00058448,
BTCUSDT,2021-04-18 16:00:00.000,0.00010000,
BTCUSDT,2021-04-19 00:00:00.000,0.00010000,
BTCUSDT,2021-04-19 08:00:00.000,0.00010000,
BTCUSDT,2021-04-19 16:00:00.009,0.00010000,
BTCUSDT,2021-04-20 00:00:00.004,0.00010000,
BTCUSDT,2021-04-20 08:00:00.000,0.00010000,
BTCUSDT,2021-04-20 16:00:00.001,0.00010000,
BTCUSDT,2021-04-21 00:00:00.013,0.00010000,
BTCUSDT,2021-04-21 08:00:00.001,0.00010000,
BTCUSDT,2021-04-21 16:00:00.002,0.00010000,
BTCUSDT,2021-04-22 00:00:00.000,0.00010000,
BTCUSDT,2021-04-22 08:00:00.000,0.00010000,
BTCUSDT,2021-04-22 16:00:00.001,0.00010000,
BTCUSDT,2021-04-23 00:00:00.002,0.00010000,
BTCUSDT,2021-04-23 08:00:00.009,0.00047618,
BTCUSDT,2021-04-23 16:00:00.001,0.00010000,
BTCUSDT,2021-04-24 00:00:00.019,0.00010000,
BTCUSDT,2021-04-24 08:00:00.001,0.00027672,
BTCUSDT,2021-04-24 16:00:00.011,0.00016760,
BTCUSDT,2021-04-25 00:00:00.000,0.00021700,
BTCUSDT,2021-04-25 08:00:00.010,0.00038558,
BTCUSDT,2021-04-25 16:00:00.000,0.00010000,
BTCUSDT,2021-04-26 00:00:00.003,0.00010000,
BTCUSDT,2021-04-26 08:00:00.002,0.00010000,
BTCUSDT,2021-04-26 16:00:00.004,0.00010000,
BTCUSDT,2021-04-27 00:00:00.000,0.00010000,
BTCUSDT,2021-04-27 08:00:00.000,0.00010000,
BTCUSDT,2021-04-27 16:00:00.009,0.00010000,
BTCUSDT,2021-04-28 00:00:00.000,0.00010000,
BTCUSDT,2021-04-28 08:00:00.000,0.00010000,
BTCUSDT,2021-04-28 16:00:00.001,0.00010000,
BTCUSDT,2021-04-29 00:00:00.004,0.00010000,
BTCUSDT,2021-04-29 08:00:00.013,0.00010000,
BTCUSDT,2021-04-29 16:00:00.003,0.00010000,
BTCUSDT,2021-04-30 00:00:00.004,0.00010000,
BTCUSDT,2021-04-30 08:00:00.019,0.00010000,
BTCUSDT,2021-04-30 16:00:00.003,0.00010000,
BTCUSDT,2021-05-01 00:00:00.002,0.00011209,
BTCUSDT,2021-05-01 08:00:00.006,0.00010000,
BTCUSDT,2021-05-01 16:00:00.000,0.00032496,
BTCUSDT,2021-05-02 00:00:00.010,0.00015819,
BTCUSDT,2021-05-02 08:00:00.011,0.00045285,
BTCUSDT,2021-05-02 16:00:00.007,0.00045283,
BTCUSDT,2021-05-03 00:00:00.003,0.00040313,
BTCUSDT,2021-05-03 08:00:00.000,0.00036188,
BTCUSDT,2021-05-03 16:00:00.043,0.00067307,
BTCUSDT,2021-05-04 00:00:00.004,0.00050959,
BTCUSDT,2021-05-04 08:00:00.003,0.00012186,
BTCUSDT,2021-05-04 16:00:00.011,0.00066426,
BTCUSDT,2021-05-05 00:00:00.001,0.00044701,
BTCUSDT,2021-05-05 08:00:00.007,0.00042458,
BTCUSDT,2021-05-05 16:00:00.001,0.00011734,
BTCUSDT,2021-05-06 00:00:00.003,0.00076121,
BTCUSDT,2021-05-06 08:00:00.001,0.00059968,
BTCUSDT,2021-05-06 16:00:00.000,0.00093520,
BTCUSDT,2021-05-07 00:00:00.000,0.00044645,
BTCUSDT,2021-05-07 08:00:00.000,0.00053313,
BTCUSDT,2021-05-07 16:00:00.001,0.00017144,
BTCUSDT,2021-05-08 00:00:00.006,0.00059370,
BTCUSDT,2021-05-08 08:00:00.000,0.00046279,
BTCUSDT,2021-05-08 16:00:00.000,0.00046426,
BTCUSDT,2021-05-09 00:00:00.005,0.00048942,
BTCUSDT,2021-05-09 08:00:00.016,0.00043845,
BTCUSDT,2021-05-09 16:00:00.000,0.00063864,
BTCUSDT,2021-05-10 00:00:00.004,0.00033531,
BTCUSDT,2021-05-10 08:00:00.000,0.00090258,
BTCUSDT,2021-05-10 16:00:00.013,0.00098653,
BTCUSDT,2021-05-11 00:00:00.000,0.00039557,
BTCUSDT,2021-05-11 08:00:00.000,0.00050874,
BTCUSDT,2021-05-11 16:00:00.002,0.00025625,
BTCUSDT,2021-05-12 00:00:00.004,0.00016659,
BTCUSDT,2021-05-12 08:00:00.007,0.00033736,
BTCUSDT,2021-05-12 16:00:00.012,0.00039761,
BTCUSDT,2021-05-13 00:00:00.016,0.00011638,
BTCUSDT,2021-05-13 08:00:00.000,0.00010000,
BTCUSDT,2021-05-13 16:00:00.008,0.00022863,
BTCUSDT,2021-05-14 00:00:00.007,0.00040040,
BTCUSDT,2021-05-14 08:00:00.001,0.00035219,
BTCUSDT,2021-05-14 16:00:00.004,0.00015069,
BTCUSDT,2021-05-15 00:00:00.022,0.00010000,
BTCUSDT,2021-05-15 08:00:00.014,0.00010123,
BTCUSDT,2021-05-15 16:00:00.002,0.00020153,
BTCUSDT,2021-05-16 00:00:00.000,0.00040248,
BTCUSDT,2021-05-16 08:00:00.003,0.00016682,
BTCUSDT,2021-05-16 16:00:00.002,0.00036196,
BTCUSDT,2021-05-17 00:00:00.005,0.00010000,
BTCUSDT,2021-05-17 08:00:00.001,0.00063989,
BTCUSDT,2021-05-17 16:00:00.000,0.00059294,
BTCUSDT,2021-05-18 00:00:00.019,0.00054643,
BTCUSDT,2021-05-18 08:00:00.001,0.00014723,
BTCUSDT,2021-05-18 16:00:00.006,0.00021809,
BTCUSDT,2021-05-19 00:00:00.000,0.00010000,
BTCUSDT,2021-05-19 08:00:00.003,0.00035813,
BTCUSDT,2021-05-19 16:00:00.018,-0.00089697,
BTCUSDT,2021-05-20 00:00:00.005,0.00010000,
BTCUSDT,2021-05-20 08:00:00.000,0.00010000,
BTCUSDT,2021-05-20 16:00:00.005,0.00010000,
BTCUSDT,2021-05-21 00:00:00.000,0.00010000,
BTCUSDT,2021-05-21 08:00:00.000,-0.00001001,
BTCUSDT,2021-05-21 16:00:00.001,0.00007546,
BTCUSDT,2021-05-22 00:00:00.001,-0.00024448,
BTCUSDT,2021-05-22 08:00:00.002,0.00010000,
BTCUSDT,2021-05-22 16:00:00.005,0.00010000,
BTCUSDT,2021-05-23 00:00:00.006,-0.00005011,
BTCUSDT,2021-05-23 08:00:00.004,-0.00001059,
BTCUSDT,2021-05-23 16:00:00.002,0.00004696,
BTCUSDT,2021-05-24 00:00:00.007,-0.00008534,
BTCUSDT,2021-05-24 08:00:00.005,-0.00009905,
BTCUSDT,2021-05-24 16:00:00.005,0.00002089,
BTCUSDT,2021-05-25 00:00:00.000,0.00010000,
BTCUSDT,2021-05-25 08:00:00.014,0.00010000,
BTCUSDT,2021-05-25 16:00:00.000,0.00010000,
BTCUSDT,2021-05-26 00:00:00.022,0.00010000,
BTCUSDT,2021-05-26 08:00:00.018,0.00010000,
BTCUSDT,2021-05-26 16:00:00.004,0.00010000,
BTCUSDT,2021-05-27 00:00:00.000,0.00010000,
BTCUSDT,2021-05-27 08:00:00.017,0.00010000,
BTCUSDT,2021-05-27 16:00:00.000,0.00010000,
BTCUSDT,2021-05-28 00:00:00.005,0.00010000,
BTCUSDT,2021-05-28 08:00:00.009,0.00010000,
BTCUSDT,2021-05-28 16:00:00.000,0.00010000,
BTCUSDT,2021-05-29 00:00:00.006,0.00010000,
BTCUSDT,2021-05-29 08:00:00.000,0.00010000,
BTCUSDT,2021-05-29 16:00:00.000,0.00010375,
BTCUSDT,2021-05-30 00:00:00.003,0.00010000,
BTCUSDT,2021-05-30 08:00:00.004,0.00010000,
BTCUSDT,2021-05-30 16:00:00.018,0.00010000,
BTCUSDT,2021-05-31 00:00:00.002,0.00010000,
BTCUSDT,2021-05-31 08:00:00.000,0.00010000,
BTCUSDT,2021-05-31 16:00:00.000,0.00010000,
BTCUSDT,2021-06-01 00:00:00.001,0.00010000,
BTCUSDT,2021-06-01 08:00:00.010,0.00010000,
BTCUSDT,2021-06-01 16:00:00.010,0.00010000,
BTCUSDT,2021-06-02 00:00:00.008,0.00010000,
BTCUSDT,2021-06-02 08:00:00.000,0.00010000,
BTCUSDT,2021-06-02 16:00:00.007,0.00010000,
BTCUSDT,2021-06-03 00:00:00.019,0.00010000,
BTCUSDT,2021-06-03 08:00:00.002,0.00010000,
BTCUSDT,2021-06-03 16:00:00.003,0.00010000,
BTCUSDT,2021-06-04 00:00:00.003,0.00010000,
BTCUSDT,2021-06-04 08:00:00.006,0.00020566,
BTCUSDT,2021-06-04 16:00:00.002,0.00010000,
BTCUSDT,2021-06-05 00:00:00.000,0.00010000,
BTCUSDT,2021-06-05 08:00:00.004,0.00010000,
BTCUSDT,2021-06-05 16:00:00.020,0.00010000,
BTCUSDT,2021-06-06 00:00:00.000,0.00010000,
BTCUSDT,2021-06-06 08:00:00.004,0.00010000,
BTCUSDT,2021-06-06 16:00:00.000,0.00010000,
BTCUSDT,2021-06-07 00:00:00.007,0.00010000,
BTCUSDT,2021-06-07 08:00:00.007,0.00010000,
BTCUSDT,2021-06-07 16:00:00.003,0.00010000,
BTCUSDT,2021-06-08 00:00:00.000,0.00010000,
BTCUSDT,2021-06-08 08:00:00.000,0.00001015,
BTCUSDT,2021-06-08 16:00:00.002,0.00010000,
BTCUSDT,2021-06-09 00:00:00.009,0.00010000,
BTCUSDT,2021-06-09 08:00:00.002,-0.00005397,
BTCUSDT,2021-06-09 16:00:00.000,-0.00014842,
BTCUSDT,2021-06-10 00:00:00.007,-0.00016793,
BTCUSDT,2021-06-10 08:00:00.003,0.00006027,
BTCUSDT,2021-06-10 16:00:00.000,0.00010000,
BTCUSDT,2021-06-11 00:00:00.010,0.00010000,
BTCUSDT,2021-06-11 08:00:00.007,0.00002612,
BTCUSDT,2021-06-11 16:00:00.006,0.00004776,
BTCUSDT,2021-06-12 00:00:00.005,-0.00007780,
BTCUSDT,2021-06-12 08:00:00.000,0.00010000,
BTCUSDT,2021-06-12 16:00:00.018,-0.00000814,
BTCUSDT,2021-06-13 00:00:00.002,0.00009640,
BTCUSDT,2021-06-13 08:00:00.000,0.00002852,
BTCUSDT,2021-06-13 16:00:00.003,-0.00006559,
BTCUSDT,2021-06-14 00:00:00.000,0.00010000,
BTCUSDT,2021-06-14 08:00:00.015,0.00010000,
BTCUSDT,2021-06-14 16:00:00.000,-0.00003144,
BTCUSDT,2021-06-15 00:00:00.000,0.00008002,
BTCUSDT,2021-06-15 08:00:00.000,0.00010000,
BTCUSDT,2021-06-15 16:00:00.004,0.00010000,
BTCUSDT,2021-06-16 00:00:00.004,0.00010000,
BTCUSDT,2021-06-16 08:00:00.001,0.00010000,
BTCUSDT,2021-06-16 16:00:00.000,0.00010000,
BTCUSDT,2021-06-17 00:00:00.004,0.00010000,
BTCUSDT,2021-06-17 08:00:00.000,0.00010000,
BTCUSDT,2021-06-17 16:00:00.002,0.00010000,
BTCUSDT,2021-06-18 00:00:00.009,0.00005342,
BTCUSDT,2021-06-18 08:00:00.014,0.00000345,
BTCUSDT,2021-06-18 16:00:00.007,0.00010000,
BTCUSDT,2021-06-19 00:00:00.003,-0.00005205,
BTCUSDT,2021-06-19 08:00:00.001,-0.00009441,
BTCUSDT,2021-06-19 16:00:00.000,0.00007475,
BTCUSDT,2021-06-20 00:00:00.005,0.00010000,
BTCUSDT,2021-06-20 08:00:00.000,0.00010000,
BTCUSDT,2021-06-20 16:00:00.002,-0.00018437,
BTCUSDT,2021-06-21 00:00:00.019,-0.00001617,
BTCUSDT,2021-06-21 08:00:00.000,0.00010000,
BTCUSDT,2021-06-21 16:00:00.024,-0.00019854,
BTCUSDT,2021-06-22 00:00:00.008,0.00007947,
BTCUSDT,2021-06-22 08:00:00.009,0.00010000,
BTCUSDT,2021-06-22 16:00:00.001,-0.00032806,
BTCUSDT,2021-06-23 00:00:00.003,0.00000067,
BTCUSDT,2021-06-23 08:00:00.000,-0.00013693,
BTCUSDT,2021-06-23 16:00:00.000,-0.00019895,
BTCUSDT,2021-06-24 00:00:00.009,-0.00007785,
BTCUSDT,2021-06-24 08:00:00.018,0.00010000,
BTCUSDT,2021-06-24 16:00:00.001,-0.00018863,
BTCUSDT,2021-06-25 00:00:00.009,0.00002372,
BTCUSDT,2021-06-25 08:00:00.004,0.00010000,
BTCUSDT,2021-06-25 16:00:00.000,0.00010000,
BTCUSDT,2021-06-26 00:00:00.007,-0.00011029,
BTCUSDT,2021-06-26 08:00:00.000,-0.00013121,
BTCUSDT,2021-06-26 16:00:00.002,-0.00010371,
BTCUSDT,2021-06-27 00:00:00.005,-0.00023578,
BTCUSDT,2021-06-27 08:00:00.010,-0.00052905,
BTCUSDT,2021-06-27 16:00:00.001,-0.00026102,
BTCUSDT,2021-06-28 00:00:00.025,-0.00002914,
BTCUSDT,2021-06-28 08:00:00.017,0.00003312,
BTCUSDT,2021-06-28 16:00:00.007,0.00010000,
BTCUSDT,2021-06-29 00:00:00.008,0.00008346,
BTCUSDT,2021-06-29 08:00:00.000,0.00010000,
BTCUSDT,2021-06-29 16:00:00.000,0.00003883,
BTCUSDT,2021-06-30 00:00:00.011,0.00010000,
BTCUSDT,2021-06-30 08:00:00.044,0.00010000,
BTCUSDT,2021-06-30 16:00:00.005,0.00010000,
BTCUSDT,2021-07-01 00:00:00.000,0.00010000,
BTCUSDT,2021-07-01 08:00:00.004,0.00010000,
BTCUSDT,2021-07-01 16:00:00.028,0.00010000,
BTCUSDT,2021-07-02 00:00:00.002,0.00008304,
BTCUSDT,2021-07-02 08:00:00.016,0.00010000,
BTCUSDT,2021-07-02 16:00:00.007,-0.00012187,
BTCUSDT,2021-07-03 00:00:00.008,-0.00004866,
BTCUSDT,2021-07-03 08:00:00.000,-0.00013550,
BTCUSDT,2021-07-03 16:00:00.004,0.00003530,
BTCUSDT,2021-07-04 00:00:00.012,0.00003235,
BTCUSDT,2021-07-04 08:00:00.002,-0.00015270,
BTCUSDT,2021-07-04 16:00:00.003,0.00004428,
BTCUSDT,2021-07-05 00:00:00.004,0.00010000,
BTCUSDT,2021-07-05 08:00:00.000,0.00010000,
BTCUSDT,2021-07-05 16:00:00.009,-0.00010440,
BTCUSDT,2021-07-06 00:00:00.008,-0.00000681,
BTCUSDT,2021-07-06 08:00:00.019,-0.00011140,
BTCUSDT,2021-07-06 16:00:00.000,-0.00008213,
BTCUSDT,2021-07-07 00:00:00.007,-0.00013362,
BTCUSDT,2021-07-07 08:00:00.001,0.00010000,
BTCUSDT,2021-07-07 16:00:00.008,0.00010000,
BTCUSDT,2021-07-08 00:00:00.002,0.00001382,
BTCUSDT,2021-07-08 08:00:00.010,-0.00006403,
BTCUSDT,2021-07-08 16:00:00.003,-0.00028080,
BTCUSDT,2021-07-09 00:00:00.000,-0.00010885,
BTCUSDT,2021-07-09 08:00:00.006,-0.00017364,
BTCUSDT,2021-07-09 16:00:00.000,-0.00018845,
BTCUSDT,2021-07-10 00:00:00.002,-0.00000081,
BTCUSDT,2021-07-10 08:00:00.000,0.00007847,
BTCUSDT,2021-07-10 16:00:00.001,0.00000072,
BTCUSDT,2021-07-11 00:00:00.001,0.00007785,
BTCUSDT,2021-07-11 08:00:00.025,0.00010000,
BTCUSDT,2021-07-11 16:00:00.006,-0.00003373,
BTCUSDT,2021-07-12 00:00:00.000,0.00008851,
BTCUSDT,2021-07-12 08:00:00.021,0.00003463,
BTCUSDT,2021-07-12 16:00:00.000,0.00010000,
BTCUSDT,2021-07-13 00:00:00.000,0.00010000,
BTCUSDT,2021-07-13 08:00:00.013,0.00010000,
BTCUSDT,2021-07-13 16:00:00.005,0.00000052,
BTCUSDT,2021-07-14 00:00:00.000,0.00010000,
BTCUSDT,2021-07-14 08:00:00.000,0.00001317,
BTCUSDT,2021-07-14 16:00:00.005,-0.00011753,
BTCUSDT,2021-07-15 00:00:00.005,-0.00004883,
BTCUSDT,2021-07-15 08:00:00.001,0.00010000,
BTCUSDT,2021-07-15 16:00:00.000,0.00001576,
BTCUSDT,2021-07-16 00:00:00.000,-0.00011529,
BTCUSDT,2021-07-16 08:00:00.000,0.00006105,
BTCUSDT,2021-07-16 16:00:00.001,0.00001073,
BTCUSDT,2021-07-17 00:00:00.004,0.00010000,
BTCUSDT,2021-07-17 08:00:00.009,-0.00004343,
BTCUSDT,2021-07-17 16:00:00.006,0.00002365,
BTCUSDT,2021-07-18 00:00:00.000,0.00010000,
BTCUSDT,2021-07-18 08:00:00.001,0.00010000,
BTCUSDT,2021-07-18 16:00:00.003,-0.00004434,
BTCUSDT,2021-07-19 00:00:00.002,-0.00007510,
BTCUSDT,2021-07-19 08:00:00.006,0.00003183,
BTCUSDT,2021-07-19 16:00:00.006,-0.00001230,
BTCUSDT,2021-07-20 00:00:00.002,-0.00015687,
BTCUSDT,2021-07-20 08:00:00.011,-0.00012569,
BTCUSDT,2021-07-20 16:00:00.001,-0.00018939,
BTCUSDT,2021-07-21 00:00:00.022,-0.00022869,
BTCUSDT,2021-07-21 08:00:00.000,-0.00039139,
BTCUSDT,2021-07-21 16:00:00.018,-0.00032314,
BTCUSDT,2021-07-22 00:00:00.002,-0.00016261,
BTCUSDT,2021-07-22 08:00:00.006,0.00001362,
BTCUSDT,2021-07-22 16:00:00.010,0.00001374,
BTCUSDT,2021-07-23 00:00:00.013,0.00000344,
BTCUSDT,2021-07-23 08:00:00.000,-0.00016985,
BTCUSDT,2021-07-23 16:00:00.005,-0.00000990,
BTCUSDT,2021-07-24 00:00:00.000,-0.00007246,
BTCUSDT,2021-07-24 08:00:00.002,-0.00013379,
BTCUSDT,2021-07-24 16:00:00.001,-0.00010603,
BTCUSDT,2021-07-25 00:00:00.003,-0.00025685,
BTCUSDT,2021-07-25 08:00:00.015,-0.00021708,
BTCUSDT,2021-07-25 16:00:00.000,-0.00005198,
BTCUSDT,2021-07-26 00:00:00.000,-0.00054841,
BTCUSDT,2021-07-26 08:00:00.000,0.00010000,
BTCUSDT,2021-07-26 16:00:00.000,0.00010000,
BTCUSDT,2021-07-27 00:00:00.046,0.00010000,
BTCUSDT,2021-07-27 08:00:00.014,0.00010000,
BTCUSDT,2021-07-27 16:00:00.007,-0.00002248,
BTCUSDT,2021-07-28 00:00:00.000,-0.00002037,
BTCUSDT,2021-07-28 08:00:00.002,0.00010000,
BTCUSDT,2021-07-28 16:00:00.005,0.00010000,
BTCUSDT,2021-07-29 00:00:00.004,0.00001493,
BTCUSDT,2021-07-29 08:00:00.000,0.00008276,
BTCUSDT,2021-07-29 16:00:00.007,0.00010000,
BTCUSDT,2021-07-30 00:00:00.004,0.00010000,
BTCUSDT,2021-07-30 08:00:00.000,0.00010000,
BTCUSDT,2021-07-30 16:00:00.000,-0.00002377,
BTCUSDT,2021-07-31 00:00:00.000,0.00010000,
BTCUSDT,2021-07-31 08:00:00.014,0.00010000,
BTCUSDT,2021-07-31 16:00:00.003,0.00010000,
BTCUSDT,2021-08-01 00:00:00.005,0.00010000,
BTCUSDT,2021-08-01 08:00:00.016,0.00010000,
BTCUSDT,2021-08-01 16:00:00.001,0.00010000,
BTCUSDT,2021-08-02 00:00:00.000,0.00010000,
BTCUSDT,2021-08-02 08:00:00.014,0.00010000,
BTCUSDT,2021-08-02 16:00:00.021,0.00010000,
BTCUSDT,2021-08-03 00:00:00.000,0.00010000,
BTCUSDT,2021-08-03 08:00:00.000,0.00010000,
BTCUSDT,2021-08-03 16:00:00.009,0.00010000,
BTCUSDT,2021-08-04 00:00:00.000,0.00010000,
BTCUSDT,2021-08-04 08:00:00.000,0.00010000,
BTCUSDT,2021-08-04 16:00:00.003,0.00001272,
BTCUSDT,2021-08-05 00:00:00.000,0.00010000,
BTCUSDT,2021-08-05 08:00:00.000,0.00010000,
BTCUSDT,2021-08-05 16:00:00.001,0.00010000,
BTCUSDT,2021-08-06 00:00:00.000,0.00010000,
BTCUSDT,2021-08-06 08:00:00.004,0.00010000,
BTCUSDT,2021-08-06 16:00:00.003,0.00010000,
BTCUSDT,2021-08-07 00:00:00.015,0.00010000,
BTCUSDT,2021-08-07 08:00:00.001,0.00010000,
BTCUSDT,2021-08-07 16:00:00.002,0.00010000,
BTCUSDT,2021-08-08 00:00:00.000,0.00010000,
BTCUSDT,2021-08-08 08:00:00.002,0.00010000,
BTCUSDT,2021-08-08 16:00:00.018,0.00010000,
BTCUSDT,2021-08-09 00:00:00.000,0.00010000,
BTCUSDT,2021-08-09 08:00:00.000,0.00010000,
BTCUSDT,2021-08-09 16:00:00.002,0.00010000,
BTCUSDT,2021-08-10 00:00:00.000,0.00010000,
BTCUSDT,2021-08-10 08:00:00.003,0.00010000,
BTCUSDT,2021-08-10 16:00:00.000,0.00010000,
BTCUSDT,2021-08-11 00:00:00.006,0.00010000,
BTCUSDT,2021-08-11 08:00:00.003,0.00010000,
BTCUSDT,2021-08-11 16:00:00.000,0.00010000,
BTCUSDT,2021-08-12 00:00:00.013,0.00010000,
BTCUSDT,2021-08-12 08:00:00.001,0.00010000,
BTCUSDT,2021-08-12 16:00:00.000,0.00010000,
BTCUSDT,2021-08-13 00:00:00.000,0.00010000,
BTCUSDT,2021-08-13 08:00:00.000,0.00010000,
BTCUSDT,2021-08-13 16:00:00.002,0.00010000,
BTCUSDT,2021-08-14 00:00:00.006,0.00010000,
BTCUSDT,2021-08-14 08:00:00.000,0.00010000,
BTCUSDT,2021-08-14 16:00:00.000,0.00010000,
BTCUSDT,2021-08-15 00:00:00.003,0.00010000,
BTCUSDT,2021-08-15 08:00:00.000,0.00010000,
BTCUSDT,2021-08-15 16:00:00.007,0.00010000,
BTCUSDT,2021-08-16 00:00:00.012,0.00010000,
BTCUSDT,2021-08-16 08:00:00.003,0.00010000,
BTCUSDT,2021-08-16 16:00:00.010,0.00013924,
BTCUSDT,2021-08-17 00:00:00.018,0.00010000,
BTCUSDT,2021-08-17 08:00:00.015,0.00010000,
BTCUSDT,2021-08-17 16:00:00.006,0.00010000,
BTCUSDT,2021-08-18 00:00:00.000,0.00010000,
BTCUSDT,2021-08-18 08:00:00.000,0.00010000,
BTCUSDT,2021-08-18 16:00:00.011,0.00010000,
BTCUSDT,2021-08-19 00:00:00.000,0.00010000,
BTCUSDT,2021-08-19 08:00:00.014,0.00010000,
BTCUSDT,2021-08-19 16:00:00.000,0.00010000,
BTCUSDT,2021-08-20 00:00:00.000,0.00010000,
BTCUSDT,2021-08-20 08:00:00.001,0.00011483,
BTCUSDT,2021-08-20 16:00:00.001,0.00014278,
BTCUSDT,2021-08-21 00:00:00.005,0.00010000,
BTCUSDT,2021-08-21 08:00:00.001,0.00020013,
BTCUSDT,2021-08-21 16:00:00.000,0.00016694,
BTCUSDT,2021-08-22 00:00:00.005,0.00010000,
BTCUSDT,2021-08-22 08:00:00.007,0.00010000,
BTCUSDT,2021-08-22 16:00:00.002,0.00014813,
BTCUSDT,2021-08-23 00:00:00.003,0.00010000,
BTCUSDT,2021-08-23 08:00:00.005,0.00039180,
BTCUSDT,2021-08-23 16:00:00.002,0.00023983,
BTCUSDT,2021-08-24 00:00:00.006,0.00029300,
BTCUSDT,2021-08-24 08:00:00.004,0.00010000,
BTCUSDT,2021-08-24 16:00:00.000,0.00041348,
BTCUSDT,2021-08-25 00:00:00.015,0.00019568,
BTCUSDT,2021-08-25 08:00:00.000,0.00010000,
BTCUSDT,2021-08-25 16:00:00.000,0.00010000,
BTCUSDT,2021-08-26 00:00:00.001,0.00010000,
BTCUSDT,2021-08-26 08:00:00.016,0.00021865,
BTCUSDT,2021-08-26 16:00:00.004,0.00010000,
BTCUSDT,2021-08-27 00:00:00.013,0.00010000,
BTCUSDT,2021-08-27 08:00:00.001,0.00010000,
BTCUSDT,2021-08-27 16:00:00.004,0.00010000,
BTCUSDT,2021-08-28 00:00:00.000,0.00010000,
BTCUSDT,2021-08-28 08:00:00.000,0.00032240,
BTCUSDT,2021-08-28 16:00:00.000,0.00023137,
BTCUSDT,2021-08-29 00:00:00.000,0.00010000,
BTCUSDT,2021-08-29 08:00:00.002,0.00010000,
BTCUSDT,2021-08-29 16:00:00.005,0.00010000,
BTCUSDT,2021-08-30 00:00:00.013,0.00010000,
BTCUSDT,2021-08-30 08:00:00.008,0.00010000,
BTCUSDT,2021-08-30 16:00:00.000,0.00022550,
BTCUSDT,2021-08-31 00:00:00.000,0.00036162,
BTCUSDT,2021-08-31 08:00:00.007,0.00027795,
BTCUSDT,2021-08-31 16:00:00.003,0.00023354,
