timestamp,close_settlement,close_quote
2025-06-10 11:55:00+00:00,85673.698,9380905565.41877
2025-06-10 12:00:00+00:00,85634.427,9377132461.9113
2025-06-10 12:05:00+00:00,85690.38,9377364301.42288
2025-06-10 12:10:00+00:00,85653.373,9371755241.4577
2025-06-10 12:15:00+00:00,85650.843,9380365264.31381
2025-06-10 12:20:00+00:00,85649.089,9374164317.4165
2025-06-10 12:25:00+00:00,85640.8,9372237019.75019
2025-06-10 12:30:00+00:00,85635.136,9371386909.5104
2025-06-10 12:35:00+00:00,85640.302,9369896877.7898
2025-06-10 12:40:00+00:00,85586.808,9375350121.936
2025-06-10 12:45:00+00:00,85507.354,9370404788.30261
2025-06-10 12:50:00+00:00,85526.345,9373713954.29551
2025-06-10 12:55:00+00:00,85678.398,9394333560.38105
2025-06-10 13:00:00+00:00,85669.648,9388595608.54555
2025-06-10 13:05:00+00:00,85701.224,9393670058.34556
2025-06-10 13:10:00+00:00,85795.428,9414886491.3561
2025-06-10 13:15:00+00:00,85758.721,9414740007.60747
2025-06-10 13:20:00+00:00,85710.598,9401967804.9987
2025-06-10 13:25:00+00:00,85671.307,9395374880.55549
2025-06-10 13:30:00+00:00,85807.078,9384634313.782
2025-06-10 13:35:00+00:00,85824.098,9388582233.85803
2025-06-10 13:40:00+00:00,85559.822,9322418529.4938
2025-06-10 13:45:00+00:00,85746.256,9343769516.32
2025-06-10 13:50:00+00:00,85650.281,9347040860.6143
2025-06-10 13:55:00+00:00,85646.752,9358363650.784
2025-06-10 14:00:00+00:00,85639.231,9343068823.638
2025-06-10 14:05:00+00:00,85518.855,9311703687.51644
2025-06-10 14:10:00+00:00,85551.151,9329264241.11214
2025-06-10 14:15:00+00:00,85468.615,9311181683.3605
2025-06-10 14:20:00+00:00,85437.237,9318643500.64487
2025-06-10 14:25:00+00:00,85219.421,9269358570.89286
2025-06-10 14:30:00+00:00,85156.142,9250767173.886
2025-06-10 14:35:00+00:00,85186.548,9259769248.9452
2025-06-10 14:40:00+00:00,85203.814,9250365076.445
2025-06-10 14:45:00+00:00,85202.333,9256194011.9874
2025-06-10 14:50:00+00:00,85170.237,9252402070.22551
2025-06-10 14:55:00+00:00,85142.592,9247017843.7137
2025-06-10 15:00:00+00:00,85123.158,9244213224.7998
2025-06-10 15:05:00+00:00,85080.305,9259170480.723
2025-06-10 15:10:00+00:00,84992.313,9270417551.2368
2025-06-10 15:15:00+00:00,84988.018,9259079112.6226
2025-06-10 15:20:00+00:00,84980.594,9265068747.2658
2025-06-10 15:25:00+00:00,84982.4,9265700195.63718
2025-06-10 15:30:00+00:00,84852.424,9199454793.17163
2025-06-10 15:35:00+00:00,84858.543,9222341594.697
2025-06-10 15:40:00+00:00,84866.927,9229128739.44062
2025-06-10 15:45:00+00:00,84861.69,9224949430.26707
2025-06-10 15:50:00+00:00,84843.364,9240878998.43036
2025-06-10 15:55:00+00:00,84897.458,9251291247.81223
2025-06-10 16:00:00+00:00,84875.186,9262235857.80327
2025-06-10 16:05:00+00:00,84755.341,9242722495.6638
2025-06-10 16:10:00+00:00,84717.577,9240687224.06978
2025-06-10 16:15:00+00:00,84712.802,9236803270.12118
2025-06-10 16:20:00+00:00,84681.673,9213075076.4215
2025-06-10 16:25:00+00:00,84657.326,9224296103.8904
2025-06-10 16:30:00+00:00,84664.867,9224742942.96117
2025-06-10 16:35:00+00:00,84682.69,9212756869.135
2025-06-10 16:40:00+00:00,84651.24,9213874737.7592
2025-06-10 16:45:00+00:00,84612.931,9199837068.2335
2025-06-10 16:50:00+00:00,84571.132,9188470894.14627
2025-06-10 16:55:00+00:00,84567.021,9190777669.0884
2025-06-10 17:00:00+00:00,84551.697,9194151531.78
2025-06-10 17:05:00+00:00,84506.441,9202041570.7956
2025-06-10 17:10:00+00:00,84511.649,9202262180.4875
2025-06-10 17:15:00+00:00,84552.096,9208788610.8096
2025-06-10 17:20:00+00:00,84544.428,9203523340.9656
2025-06-10 17:25:00+00:00,84573.355,9202934004.93817
2025-06-10 17:30:00+00:00,84576.998,9206510709.4928
2025-06-10 17:35:00+00:00,84565.068,9194339952.64697
2025-06-10 17:40:00+00:00,84556.395,9190994522.15418
2025-06-10 17:45:00+00:00,84546.007,9190097950.55361
2025-06-10 17:50:00+00:00,84488.626,9191999207.7082
2025-06-10 17:55:00+00:00,84447.763,9176769509.684
2025-06-10 18:00:00+00:00,84331.803,9158096478.588
2025-06-10 18:05:00+00:00,84286.583,9162322433.0652
2025-06-10 18:10:00+00:00,84286.033,9159826779.2915
2025-06-10 18:15:00+00:00,84250.689,9170070398.28942
2025-06-10 18:20:00+00:00,84246.909,9168597985.59912
2025-06-10 18:25:00+00:00,84226.954,9171179911.87073
2025-06-10 18:30:00+00:00,84200.748,9163789222.25318
2025-06-10 18:35:00+00:00,84185.861,9164775897.5596
2025-06-10 18:40:00+00:00,84137.067,9175063204.62854
2025-06-10 18:45:00+00:00,84125.893,9181228030.8621
2025-06-10 18:50:00+00:00,84216.852,9198829888.5708
2025-06-10 18:55:00+00:00,84098.279,9188611602.8516
2025-06-10 19:00:00+00:00,84073.198,9191714330.0202
2025-06-10 19:05:00+00:00,84094.801,9201965742.35806
2025-06-10 19:10:00+00:00,84246.177,9221525765.42338
2025-06-10 19:15:00+00:00,84240.795,9227778804.6975
2025-06-10 19:20:00+00:00,84334.637,9255709543.8226
2025-06-10 19:25:00+00:00,84600.424,9305034269.33246
2025-06-10 19:30:00+00:00,85070.509,9375493191.1265
2025-06-10 19:35:00+00:00,85215.732,9398511254.8656
2025-06-10 19:40:00+00:00,85222.257,9367962856.2423
2025-06-10 19:45:00+00:00,84999.721,9322556899.9775
2025-06-10 19:50:00+00:00,84740.021,9272942901.54806
2025-06-10 19:55:00+00:00,84583.239,9259014610.68015
2025-06-10 20:00:00+00:00,84441.126,9236089235.68039
2025-06-10 20:05:00+00:00,84389.912,9228005837.30595
2025-06-10 20:10:00+00:00,84362.257,9226493584.60963
2025-06-10 20:15:00+00:00,84317.647,9218954252.392
2025-06-10 20:20:00+00:00,84347.416,9239601512.9552
2025-06-10 20:25:00+00:00,84345.234,9234864589.43915
2025-06-10 20:30:00+00:00,84345.812,9236770256.38668
2025-06-10 20:35:00+00:00,84315.153,9247441467.0963
2025-06-10 20:40:00+00:00,84313.936,9244930337.0704
2025-06-10 20:45:00+00:00,84279.746,9244350359.629
2025-06-10 20:50:00+00:00,84262.94,9255239098.544
2025-06-10 20:55:00+00:00,84218.247,9257833972.4949
2025-06-10 21:00:00+00:00,84160.137,9237458717.1885
2025-06-10 21:05:00+00:00,84179.219,9242263737.9013
2025-06-10 21:10:00+00:00,84214.673,9239129058.39367
2025-06-10 21:15:00+00:00,84083.367,9219388041.4086
2025-06-10 21:20:00+00:00,84057.879,9210067295.12073
2025-06-10 21:25:00+00:00,84049.162,9223650635.57924
2025-06-10 21:30:00+00:00,84042.746,9223027243.19575
2025-06-10 21:35:00+00:00,84033.761,9228016203.4452
2025-06-10 21:40:00+00:00,84058.289,9229791554.66657
2025-06-10 21:45:00+00:00,84071.78,9229980103.682
2025-06-10 21:50:00+00:00,84064.481,9227834068.51944
2025-06-10 21:55:00+00:00,84065.927,9231556861.4291
2025-06-10 22:00:00+00:00,84109.731,9242658531.1011
2025-06-10 22:05:00+00:00,84153.986,9261137743.9014
2025-06-10 22:10:00+00:00,84205.685,9260657747.18332
2025-06-10 22:15:00+00:00,84236.171,9264860300.45171
2025-06-10 22:20:00+00:00,84250.581,9259400028.7011
2025-06-10 22:25:00+00:00,84277.294,9262847969.58509
2025-06-10 22:30:00+00:00,84275.539,9259841264.76097
2025-06-10 22:35:00+00:00,84195.88,9242762699.172
2025-06-10 22:40:00+00:00,84192.585,9238056646.9005
2025-06-10 22:45:00+00:00,84230.513,9241519194.821
2025-06-10 22:50:00+00:00,84236.752,9242058281.37977
2025-06-10 22:55:00+00:00,84233.978,9239219494.97761
2025-06-10 23:00:00+00:00,84244.833,9253342938.4371
2025-06-10 23:05:00+00:00,84271.419,9233573505.33978
2025-06-10 23:10:00+00:00,84261.012,9239076722.0796
2025-06-10 23:15:00+00:00,84254.575,9239786392.8325
2025-06-10 23:20:00+00:00,84208.928,9235580494.8288
2025-06-10 23:25:00+00:00,84206.885,9241149863.309
2025-06-10 23:30:00+00:00,84294.508,9266778107.94248
2025-06-10 23:35:00+00:00,84341.278,9277430936.3386
2025-06-10 23:40:00+00:00,84355.834,9290268274.5046
2025-06-10 23:45:00+00:00,84426.17,9298529511.46
2025-06-10 23:50:00+00:00,84484.162,9308887389.97
2025-06-10 23:55:00+00:00,84484.183,9313147706.6782
2025-06-11 00:00:00+00:00,84588.569,9321533420.9465
2025-06-11 00:05:00+00:00,84577.995,9310514996.35958
2025-06-11 00:10:00+00:00,84596.33,9300699197.99763
2025-06-11 00:15:00+00:00,84639.185,9304699580.09326
2025-06-11 00:20:00+00:00,84650.061,9295355478.3612
2025-06-11 00:25:00+00:00,84643.839,9293900250.04444
2025-06-11 00:30:00+00:00,84615.734,9293143737.65642
2025-06-11 00:35:00+00:00,84639.881,9304230021.05658
2025-06-11 00:40:00+00:00,84652.691,9301440953.30594
2025-06-11 00:45:00+00:00,84641.696,9309789241.05042
2025-06-11 00:50:00+00:00,84645.702,9302554185.2298
2025-06-11 00:55:00+00:00,84669.847,9295275945.2622
2025-06-11 01:00:00+00:00,84769.551,9303780346.5438
2025-06-11 01:05:00+00:00,84823.909,9299499615.397
2025-06-11 01:10:00+00:00,84810.038,9310420528.6286
2025-06-11 01:15:00+00:00,84824.765,9302536880.5905
2025-06-11 01:20:00+00:00,84786.213,9287526451.60548
2025-06-11 01:25:00+00:00,84812.744,9302732254.16394
2025-06-11 01:30:00+00:00,84828.806,9295625390.286
2025-06-11 01:35:00+00:00,84841.198,9298812959.35615
2025-06-11 01:40:00+00:00,84819.471,9300446513.2029
2025-06-11 01:45:00+00:00,84811.961,9294661542.7354
2025-06-11 01:50:00+00:00,84828.038,9297749049.88594
2025-06-11 01:55:00+00:00,84822.884,9293914182.97262
2025-06-11 02:00:00+00:00,84818.158,9299860983.54859
2025-06-11 02:05:00+00:00,84776.977,9310462297.11079
2025-06-11 02:10:00+00:00,84798.726,9303268229.46
2025-06-11 02:15:00+00:00,84797.067,9294055332.9345
2025-06-11 02:20:00+00:00,84785.012,9287477234.10118
2025-06-11 02:25:00+00:00,84779.366,9287282031.15986
2025-06-11 02:30:00+00:00,84769.062,9291109638.69109
2025-06-11 02:35:00+00:00,84767.012,9290938296.15071
2025-06-11 02:40:00+00:00,84772.676,9288500403.92785
2025-06-11 02:45:00+00:00,84758.577,9285494981.87044
2025-06-11 02:50:00+00:00,84766.57,9292378838.85726
2025-06-11 02:55:00+00:00,84758.609,9293120359.6998
2025-06-11 03:00:00+00:00,84747.138,9294606279.9772
2025-06-11 03:05:00+00:00,84773.213,9302070011.04784
2025-06-11 03:10:00+00:00,84765.078,9303484377.4758
2025-06-11 03:15:00+00:00,84768.782,9300567977.8158
2025-06-11 03:20:00+00:00,84737.546,9304550209.34008
2025-06-11 03:25:00+00:00,84774.19,9301216687.42844
2025-06-11 03:30:00+00:00,84763.452,9302771904.3096
2025-06-11 03:35:00+00:00,84785.686,9298806938.72712
2025-06-11 03:40:00+00:00,84786.44,9291423771.128
2025-06-11 03:45:00+00:00,84999.08,9318071355.21366
2025-06-11 03:50:00+00:00,85001.469,9323250124.9146
2025-06-11 03:55:00+00:00,85133.124,9336240316.18308
2025-06-11 04:00:00+00:00,85140.532,9334804123.99406
2025-06-11 04:05:00+00:00,85211.522,9338736957.65652
2025-06-11 04:10:00+00:00,85212.014,9334285916.3866
2025-06-11 04:15:00+00:00,85210.54,9338819552.38
2025-06-11 04:20:00+00:00,85220.069,9340912109.0417
2025-06-11 04:25:00+00:00,85220.273,9342802175.05951
2025-06-11 04:30:00+00:00,85219.663,9345256420.3104
2025-06-11 04:35:00+00:00,85196.512,9336813544.848
2025-06-11 04:40:00+00:00,85208.634,9335168231.6844
2025-06-11 04:45:00+00:00,85191.217,9331166524.42325
2025-06-11 04:50:00+00:00,85190.853,9331088431.76011
2025-06-11 04:55:00+00:00,85189.79,9330146210.70492
2025-06-11 05:00:00+00:00,85175.439,9325841781.0222
2025-06-11 05:05:00+00:00,85165.749,9319960443.4668
2025-06-11 05:10:00+00:00,85205.52,9324781615.45494
2025-06-11 05:15:00+00:00,85227.696,9324537523.64152
2025-06-11 05:20:00+00:00,85239.216,9335258952.52609
2025-06-11 05:25:00+00:00,85213.893,9338880261.1062
2025-06-11 05:30:00+00:00,85227.526,9332414097.0
2025-06-11 05:35:00+00:00,85241.578,9331839900.28493
2025-06-11 05:40:00+00:00,85239.707,9331000353.52223
2025-06-11 05:45:00+00:00,85248.516,9329825646.26392
2025-06-11 05:50:00+00:00,85258.515,9334102222.2
2025-06-11 05:55:00+00:00,85250.509,9328664823.0885
2025-06-11 06:00:00+00:00,85239.227,9335480525.9544
2025-06-11 06:05:00+00:00,85251.052,9335935578.53607
2025-06-11 06:10:00+00:00,85267.378,9338278694.16846
2025-06-11 06:15:00+00:00,85263.43,9330942386.46304
2025-06-11 06:20:00+00:00,85270.921,9338482648.68202
2025-06-11 06:25:00+00:00,85252.63,9328282033.02782
2025-06-11 06:30:00+00:00,85264.13,9327544651.17691
2025-06-11 06:35:00+00:00,85298.42,9331854428.72376
2025-06-11 06:40:00+00:00,85291.823,9331513949.7787
2025-06-11 06:45:00+00:00,85310.051,9329071675.42239
2025-06-11 06:50:00+00:00,85239.622,9333474366.1718
2025-06-11 06:55:00+00:00,85165.068,9330042847.71764
2025-06-11 07:00:00+00:00,85124.984,9336677554.39564
2025-06-11 07:05:00+00:00,85191.877,9334354694.2622
2025-06-11 07:10:00+00:00,85160.866,9339248031.13834
2025-06-11 07:15:00+00:00,85154.925,9332102684.2725
2025-06-11 07:20:00+00:00,85167.006,9332345016.462
2025-06-11 07:25:00+00:00,85168.374,9332196828.489
2025-06-11 07:30:00+00:00,85157.868,9322154214.78939
2025-06-11 07:35:00+00:00,85133.706,9323029971.4949
2025-06-11 07:40:00+00:00,85149.216,9320689853.64005
2025-06-11 07:45:00+00:00,85145.836,9320461675.64746
2025-06-11 07:50:00+00:00,85137.073,9318405886.5814
2025-06-11 07:55:00+00:00,85155.162,9315710741.7978
2025-06-11 08:00:00+00:00,85126.163,9317522972.34855
2025-06-11 08:05:00+00:00,85129.95,9319532119.26912
2025-06-11 08:10:00+00:00,85096.268,9319496166.59682
2025-06-11 08:15:00+00:00,85075.799,9309642913.44191
2025-06-11 08:20:00+00:00,85019.541,9305142241.51396
2025-06-11 08:25:00+00:00,85027.649,9309927561.42508
2025-06-11 08:30:00+00:00,85054.757,9318352518.1247
2025-06-11 08:35:00+00:00,85063.122,9318537420.417
2025-06-11 08:40:00+00:00,85047.354,9316512657.39225
2025-06-11 08:45:00+00:00,85021.449,9311207778.95332
2025-06-11 08:50:00+00:00,84980.779,9311590399.2891
2025-06-11 08:55:00+00:00,84970.566,9306154826.5086
2025-06-11 09:00:00+00:00,84910.126,9291502812.865
2025-06-11 09:05:00+00:00,84887.43,9289638924.564
2025-06-11 09:10:00+00:00,84894.697,9291062408.0134
2025-06-11 09:15:00+00:00,84887.707,9289850061.12228
2025-06-11 09:20:00+00:00,84869.317,9290890253.0093
2025-06-11 09:25:00+00:00,84876.217,9287367854.6825
2025-06-11 09:30:00+00:00,84884.961,9281363176.47143
2025-06-11 09:35:00+00:00,84837.876,9269057667.20264
2025-06-11 09:40:00+00:00,84921.584,9276182785.45195
2025-06-11 09:45:00+00:00,84927.813,9274439905.2894
2025-06-11 09:50:00+00:00,84923.958,9274783240.2624
2025-06-11 09:55:00+00:00,84862.097,9268341217.0005
2025-06-11 10:00:00+00:00,84806.346,9261732481.54587
2025-06-11 10:05:00+00:00,84675.177,9254281143.58574
2025-06-11 10:10:00+00:00,84702.258,9252569735.7912
2025-06-11 10:15:00+00:00,84705.875,9254845314.275
2025-06-11 10:20:00+00:00,84713.01,9250325145.91571
2025-06-11 10:25:00+00:00,84710.777,9256220829.38465
2025-06-11 10:30:00+00:00,84693.812,9255838225.30935
2025-06-11 10:35:00+00:00,84712.52,9258148641.50956
2025-06-11 10:40:00+00:00,84717.364,9255787132.0836
2025-06-11 10:45:00+00:00,84761.364,9271061679.68314
2025-06-11 10:50:00+00:00,84736.154,9265152761.7448
2025-06-11 10:55:00+00:00,84743.705,9264393689.8625
2025-06-11 11:00:00+00:00,84723.521,9261612107.21312
2025-06-11 11:05:00+00:00,84758.341,9259310098.1023
2025-06-11 11:10:00+00:00,84742.035,9258579146.91256
2025-06-11 11:15:00+00:00,84743.061,9256323541.2141
2025-06-11 11:20:00+00:00,84715.804,9251015094.64523
2025-06-11 11:25:00+00:00,84720.865,9253233568.54326
2025-06-11 11:30:00+00:00,84735.131,9255022864.57633
2025-06-11 11:35:00+00:00,84798.564,9257433792.3108
2025-06-11 11:40:00+00:00,84794.751,9259446003.21518
2025-06-11 11:45:00+00:00,84811.202,9259627666.5186
2025-06-11 11:50:00+00:00,84813.794,9260245267.81217
2025-06-11 11:55:00+00:00,84807.217,9261238642.85288
2025-06-11 12:00:00+00:00,84991.889,9290871347.6572
2025-06-11 12:05:00+00:00,84859.422,9273826068.17357
2025-06-11 12:10:00+00:00,84779.653,9269815736.9853
2025-06-11 12:15:00+00:00,84771.383,9250712044.69905
2025-06-11 12:20:00+00:00,84772.853,9246715286.18686
2025-06-11 12:25:00+00:00,84724.839,9255847874.28377
2025-06-11 12:30:00+00:00,84524.097,9275028863.62644
2025-06-11 12:35:00+00:00,84399.618,9239614420.7028
2025-06-11 12:40:00+00:00,84625.377,9290521480.89029
2025-06-11 12:45:00+00:00,84671.818,9273867144.4496
2025-06-11 12:50:00+00:00,84692.624,9277286252.9054
2025-06-11 12:55:00+00:00,84715.69,9290468727.14676
2025-06-11 13:00:00+00:00,84733.5,9285698537.85
2025-06-11 13:05:00+00:00,84765.767,9295168299.05993
2025-06-11 13:10:00+00:00,84847.827,9296309741.3415
2025-06-11 13:15:00+00:00,84839.99,9306471799.056
2025-06-11 13:20:00+00:00,84879.779,9315182592.21431
2025-06-11 13:25:00+00:00,84838.853,9311166522.4708
2025-06-11 13:30:00+00:00,84739.954,9267322375.3526
2025-06-11 13:35:00+00:00,84590.908,9287343196.17314
2025-06-11 13:40:00+00:00,84614.854,9277688743.1694
2025-06-11 13:45:00+00:00,84597.504,9277786929.47707
2025-06-11 13:50:00+00:00,84581.383,9273502832.12
2025-06-11 13:55:00+00:00,84604.532,9274493798.05323
2025-06-11 14:00:00+00:00,84660.644,9278205491.8276
2025-06-11 14:05:00+00:00,84639.788,9294141034.15958
2025-06-11 14:10:00+00:00,84823.693,9325644043.9595
2025-06-11 14:15:00+00:00,84925.073,9362118963.64006
2025-06-11 14:20:00+00:00,84920.775,9363593937.5925
2025-06-11 14:25:00+00:00,85263.313,9395249722.783
2025-06-11 14:30:00+00:00,85423.915,9423735658.2295
2025-06-11 14:35:00+00:00,85561.496,9399218433.24687
2025-06-11 14:40:00+00:00,85628.52,9420173868.81281
2025-06-11 14:45:00+00:00,85743.288,9414552747.66463
2025-06-11 14:50:00+00:00,85810.585,9429793834.118
2025-06-11 14:55:00+00:00,85818.081,9425494236.1191
2025-06-11 15:00:00+00:00,85794.805,9436939857.81719
2025-06-11 15:05:00+00:00,85842.693,9420207414.64055
2025-06-11 15:10:00+00:00,85753.746,9402589535.4144
2025-06-11 15:15:00+00:00,85692.872,9395674980.4192
2025-06-11 15:20:00+00:00,85692.618,9403909774.9326
2025-06-11 15:25:00+00:00,85660.111,9400207427.46317
2025-06-11 15:30:00+00:00,85652.973,9399215358.28236
2025-06-11 15:35:00+00:00,85628.709,9399311364.01575
2025-06-11 15:40:00+00:00,85632.098,9393112338.2964
2025-06-11 15:45:00+00:00,85602.346,9399736807.222
2025-06-11 15:50:00+00:00,85578.353,9392463431.38616
2025-06-11 15:55:00+00:00,85478.787,9376586992.0863
2025-06-11 16:00:00+00:00,85450.476,9373925762.2476
2025-06-11 16:05:00+00:00,85253.947,9332357409.9338
2025-06-11 16:10:00+00:00,85069.369,9308038154.27384
2025-06-11 16:15:00+00:00,85146.011,9323990565.9649
2025-06-11 16:20:00+00:00,85027.883,9312245243.3717
2025-06-11 16:25:00+00:00,85107.815,9325967165.7168
2025-06-11 16:30:00+00:00,85118.636,9318946921.16511
2025-06-11 16:35:00+00:00,85117.748,9319454543.36196
2025-06-11 16:40:00+00:00,85120.857,9316322936.71289
2025-06-11 16:45:00+00:00,85145.803,9313278261.93841
2025-06-11 16:50:00+00:00,85196.453,9324436553.9739
2025-06-11 16:55:00+00:00,85183.28,9319033795.344
2025-06-11 17:00:00+00:00,85145.837,9312986506.92358
2025-06-11 17:05:00+00:00,85026.05,9308975052.99
2025-06-11 17:10:00+00:00,85025.45,9311987284.0
2025-06-11 17:15:00+00:00,85020.118,9310884700.6402
2025-06-11 17:20:00+00:00,85003.908,9322888613.808
2025-06-11 17:25:00+00:00,84999.259,9319038259.2053
2025-06-11 17:30:00+00:00,84987.491,9307960421.15824
2025-06-11 17:35:00+00:00,84999.908,9298577351.49796
2025-06-11 17:40:00+00:00,84888.882,9273308561.17184
2025-06-11 17:45:00+00:00,84721.441,9241128764.38849
2025-06-11 17:50:00+00:00,84702.15,9241487367.255
2025-06-11 17:55:00+00:00,84576.101,9212595580.7967
2025-06-11 18:00:00+00:00,84399.383,9178852157.93732
2025-06-11 18:05:00+00:00,84398.024,9201909082.17696
2025-06-11 18:10:00+00:00,84476.684,9186340972.5644
2025-06-11 18:15:00+00:00,84041.226,9119918530.0872
2025-06-11 18:20:00+00:00,83738.411,9099144563.52343
2025-06-11 18:25:00+00:00,83627.07,9075644497.164
2025-06-11 18:30:00+00:00,83735.845,9098830746.74807
2025-06-11 18:35:00+00:00,83745.606,9103733591.442
2025-06-11 18:40:00+00:00,83754.005,9109571357.029
2025-06-11 18:45:00+00:00,83656.275,9100242502.5861
2025-06-11 18:50:00+00:00,83631.713,9099122011.2287
2025-06-11 18:55:00+00:00,83680.177,9100255005.95656
2025-06-11 19:00:00+00:00,83696.684,9095394166.52292
2025-06-11 19:05:00+00:00,83590.918,9091590655.3422
2025-06-11 19:10:00+00:00,83587.568,9093503848.65228
2025-06-11 19:15:00+00:00,83578.588,9086839626.92344
2025-06-11 19:20:00+00:00,83592.046,9095454306.56086
2025-06-11 19:25:00+00:00,83639.58,9102026809.13462
2025-06-11 19:30:00+00:00,83613.137,9080609034.31092
2025-06-11 19:35:00+00:00,83651.797,9089018699.441
2025-06-11 19:40:00+00:00,83620.618,9082048334.59003
2025-06-11 19:45:00+00:00,83586.079,9075759740.6042
2025-06-11 19:50:00+00:00,83580.126,9081032465.06251
2025-06-11 19:55:00+00:00,83572.071,9082117932.04243
2025-06-11 20:00:00+00:00,83528.204,9062801781.1796
2025-06-11 20:05:00+00:00,83514.516,9072875043.5628
2025-06-11 20:10:00+00:00,83459.339,9082780603.30363
2025-06-11 20:15:00+00:00,83523.043,9092647589.58302
2025-06-11 20:20:00+00:00,83523.537,9088798153.09624
2025-06-11 20:25:00+00:00,83514.731,9085442313.3935
2025-06-11 20:30:00+00:00,83493.312,9084714604.59206
2025-06-11 20:35:00+00:00,83487.104,9084665919.1808
2025-06-11 20:40:00+00:00,83508.348,9089369445.98271
2025-06-11 20:45:00+00:00,83522.725,9083597602.35806
2025-06-11 20:50:00+00:00,83533.042,9088720748.4638
2025-06-11 20:55:00+00:00,83444.828,9082276935.7276
2025-06-11 21:00:00+00:00,83437.833,9084786351.0897
2025-06-11 21:05:00+00:00,83428.041,9086156288.1141
2025-06-11 21:10:00+00:00,83386.011,9102739969.46515
2025-06-11 21:15:00+00:00,83361.93,9089164055.14624
2025-06-11 21:20:00+00:00,83341.817,9084349267.90093
2025-06-11 21:25:00+00:00,83299.423,9062770303.74778
2025-06-11 21:30:00+00:00,83303.034,9047979276.92525
2025-06-11 21:35:00+00:00,83270.514,9035323391.01612
2025-06-11 21:40:00+00:00,83308.235,9051507716.49515
2025-06-11 21:45:00+00:00,83316.918,9049296266.69876
2025-06-11 21:50:00+00:00,83302.864,9057778641.5984
2025-06-11 21:55:00+00:00,83308.847,9036069097.2009
2025-06-11 22:00:00+00:00,83314.014,9037346034.8262
2025-06-11 22:05:00+00:00,83248.335,9033826269.861
